timestamp,price,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m,wind_direction_10m,pressure_msl,price_clipped,hour,day_of_week,month,is_holiday,is_weekend,price_lag_1,price_lag_2,price_lag_24,price_lag_48,price_lag_168,rolling_mean_24h,rolling_std_24h,temp_diff_24h,wind_power_idx,hour_sin,hour_cos,day_sin,day_cos
2024-01-08 00:00:00+01:00,87.02,-1.0,85.0,0.0,0.0,0.0,38.0,14.7,36.0,1031.3,87.02,0,0,1,0,0,83.86,91.17,84.08,82.25,0.1,86.44833333333334,9.714369753624979,-2.3,15160.109999999999,0.0,1.0,0.0,1.0
2024-01-08 01:00:00+01:00,84.35,-0.7,82.0,0.0,0.0,0.0,43.0,17.3,36.0,1031.3,84.35,1,0,1,0,0,87.02,83.86,79.82,80.2,0.01,86.63708333333334,9.62356639991755,-1.9,17841.49,0.25881904510252074,0.9659258262890683,0.0,1.0
2024-01-08 02:00:00+01:00,81.71,-0.9,81.0,0.0,0.0,0.0,79.0,17.4,40.0,1031.5,81.71,2,0,1,0,0,84.35,87.02,76.76,76.13,0.0,86.84333333333332,9.45423331297841,-2.0,17948.1,0.49999999999999994,0.8660254037844387,0.0,1.0
2024-01-08 03:00:00+01:00,79.0,-1.0,76.0,0.0,0.0,0.0,90.0,17.1,51.0,1031.7,79.0,3,0,1,0,0,81.71,84.35,73.46,73.01,-0.01,87.07416666666667,9.176822371637064,-1.8,17642.070000000003,0.7071067811865475,0.7071067811865476,0.0,1.0
2024-01-08 04:00:00+01:00,78.47,-1.0,75.0,0.0,0.0,0.0,94.0,19.1,46.0,1032.0,78.47,4,0,1,0,0,79.0,81.71,71.86,73.01,-0.03,87.34958333333333,8.791458047528181,-1.9,19711.2,0.8660254037844386,0.5000000000000001,0.0,1.0
2024-01-08 05:00:00+01:00,82.1,-1.0,73.0,0.0,0.0,0.0,80.0,20.0,56.0,1032.2,82.1,5,0,1,0,0,78.47,79.0,72.08,74.59,-0.02,87.76708333333333,8.256429631119122,-1.9,20644.0,0.9659258262890683,0.25881904510252074,0.0,1.0
2024-01-08 06:00:00+01:00,94.3,-1.6,76.0,0.0,0.0,0.0,100.0,16.8,62.0,1032.6,94.3,6,0,1,0,0,82.1,78.47,74.9,75.1,-0.05,88.57541666666667,7.883152083739147,-2.2,17347.68,1.0,6.123233995736766e-17,0.0,1.0
2024-01-08 07:00:00+01:00,111.09,-0.9,76.0,0.0,0.0,0.0,100.0,18.4,59.0,1032.5,111.09,7,0,1,0,0,94.3,82.1,77.69,81.39,-0.02,89.96708333333333,8.775575035867634,-1.5,18998.0,0.9659258262890683,-0.25881904510252063,0.0,1.0
2024-01-08 08:00:00+01:00,121.11,-0.6,77.0,0.1,0.0,0.07,88.0,17.9,56.0,1032.6,121.11,8,0,1,0,0,111.09,94.3,81.79,88.4,0.0,91.60541666666666,10.652298784021033,-1.1,18483.539999999997,0.8660254037844387,-0.49999999999999983,0.0,1.0
2024-01-08 09:00:00+01:00,117.83,-0.8,77.0,0.0,0.0,0.0,84.0,16.4,50.0,1032.7,117.83,9,0,1,0,0,121.11,111.09,84.86,92.23,0.04,92.97916666666667,11.807844451029489,-1.2000000000000002,16936.28,0.7071067811865476,-0.7071067811865475,0.0,1.0
2024-01-08 10:00:00+01:00,110.58,-1.0,72.0,0.0,0.0,0.0,48.0,18.1,55.0,1033.0,110.58,10,0,1,0,0,117.83,121.11,87.14,97.3,0.06,93.95583333333333,12.264440970498335,-1.4,18697.300000000003,0.49999999999999994,-0.8660254037844387,0.0,1.0
2024-01-08 11:00:00+01:00,103.0,-0.9,74.0,0.0,0.0,0.0,93.0,23.7,60.0,1033.3,103.0,11,0,1,0,0,110.58,117.83,89.13,100.43,0.54,94.53375,12.353616549327711,-1.5,24489.21,0.258819045102521,-0.9659258262890682,0.0,1.0
2024-01-08 12:00:00+01:00,84.9,-0.3,70.0,0.1,0.0,0.07,100.0,26.4,61.0,1033.3,84.9,12,0,1,0,0,103.0,110.58,88.66,99.16,2.24,94.37708333333332,12.454772955941648,-1.3,27279.12,1.2246467991473532e-16,-1.0,0.0,1.0
2024-01-08 13:00:00+01:00,89.56,-0.1,65.0,0.0,0.0,0.0,100.0,31.4,65.0,1033.2,89.56,13,0,1,0,0,84.9,103.0,84.81,94.52,1.97,94.575,12.33328229523311,-1.1,32442.48,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2024-01-08 14:00:00+01:00,100.0,0.0,66.0,0.0,0.0,0.0,97.0,27.9,68.0,1032.8,100.0,14,0,1,0,0,89.56,84.9,84.34,92.45,1.13,95.2275,12.181568132794329,-1.1,28815.12,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2024-01-08 15:00:00+01:00,107.98,0.2,65.0,0.0,0.0,0.0,97.0,28.1,69.0,1033.1,107.98,15,0,1,0,0,100.0,89.56,88.01,94.18,3.19,96.05958333333335,12.34803468930999,-0.8,29030.11,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2024-01-08 16:00:00+01:00,116.39,0.1,63.0,0.0,0.0,0.0,57.0,27.9,66.0,1033.0,116.39,16,0,1,0,0,107.98,100.0,93.42,99.22,40.0,97.01666666666667,13.007147422012556,-0.7000000000000001,28820.699999999997,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2024-01-08 17:00:00+01:00,129.15,-0.5,65.0,0.0,0.0,0.0,2.0,25.3,66.0,1033.2,129.15,17,0,1,0,0,116.39,107.98,101.77,104.69,84.46,98.15750000000001,14.55125312099618,-1.4,26139.960000000003,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2024-01-08 18:00:00+01:00,125.08,-1.5,69.0,0.0,0.0,0.0,1.0,23.7,68.0,1033.6,125.08,18,0,1,0,0,129.15,116.39,104.85,103.63,61.74,99.00041666666668,15.510130624619192,-2.1,24496.319999999996,-1.0,-1.8369701987210297e-16,0.0,1.0
2024-01-08 19:00:00+01:00,111.9,-1.9,72.0,0.0,0.0,0.0,0.0,24.1,70.0,1034.2,111.9,19,0,1,0,0,125.08,129.15,103.55,99.0,61.27,99.34833333333334,15.708998990239918,-1.5,24924.22,-0.9659258262890684,0.2588190451025203,0.0,1.0
2024-01-08 20:00:00+01:00,100.1,-2.0,73.0,0.0,0.0,0.0,0.0,24.3,69.0,1034.6,100.1,20,0,1,0,0,111.9,125.08,100.5,92.14,59.97,99.33166666666666,15.707936146133614,-1.1,25140.78,-0.8660254037844386,0.5000000000000001,0.0,1.0
2024-01-08 21:00:00+01:00,91.0,-2.2,73.0,0.0,0.0,0.0,0.0,23.6,71.0,1034.9,91.0,21,0,1,0,0,100.1,111.9,93.31,88.0,54.92,99.23541666666667,15.753449305984653,-1.2000000000000002,24423.640000000003,-0.7071067811865477,0.7071067811865474,0.0,1.0
2024-01-08 22:00:00+01:00,92.0,-2.4,75.0,0.0,0.0,0.0,0.0,22.8,72.0,1034.9,92.0,22,0,1,0,0,91.0,100.1,91.17,86.57,47.65,99.27,15.735874825434255,-1.0999999999999999,23595.72,-0.5000000000000004,0.8660254037844384,0.0,1.0
2024-01-08 23:00:00+01:00,91.49,-2.5,77.0,0.0,0.0,0.0,0.0,22.8,72.0,1035.1,91.49,23,0,1,0,0,92.0,91.0,83.86,79.87,35.55,99.58791666666666,15.486098949974528,-1.1,23600.28,-0.25881904510252157,0.9659258262890681,0.0,1.0
2024-01-09 00:00:00+01:00,80.95,-2.7,77.0,0.0,0.0,0.0,0.0,23.5,72.0,1035.3,80.95,0,1,1,0,0,91.49,92.0,87.02,84.08,29.39,99.335,15.747639160535499,-1.7000000000000002,24329.55,0.0,1.0,0.7818314824680298,0.6234898018587336
2024-01-09 01:00:00+01:00,79.98,-2.8,78.0,0.0,0.0,0.0,0.0,23.3,73.0,1035.3,79.98,1,1,1,0,0,80.95,91.49,84.35,79.82,19.6,99.15291666666667,15.952371086991985,-2.0999999999999996,24122.489999999998,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2024-01-09 02:00:00+01:00,85.0,-3.0,80.0,0.0,0.0,0.0,0.0,22.5,74.0,1035.3,85.0,2,1,1,0,0,79.98,80.95,81.71,76.76,27.33,99.29,15.809457818715211,-2.1,23294.25,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2024-01-09 03:00:00+01:00,83.42,-3.0,81.0,0.0,0.0,0.0,0.0,23.4,76.0,1035.1,83.42,3,1,1,0,0,85.0,79.98,79.0,73.46,16.2,99.47416666666665,15.586999576477115,-2.0,24221.339999999997,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336
2024-01-09 04:00:00+01:00,80.57,-3.4,81.0,0.0,0.0,0.0,0.0,21.7,78.0,1035.1,80.57,4,1,1,0,0,83.42,85.0,78.47,71.86,9.5,99.56166666666667,15.469413767781793,-2.4,22461.67,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-01-09 05:00:00+01:00,85.8,-3.8,81.0,0.0,0.0,0.0,0.0,20.3,78.0,1034.9,85.8,5,1,1,0,0,80.57,83.42,82.1,72.08,11.2,99.71583333333335,15.305393739993368,-2.8,21008.47,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2024-01-09 06:00:00+01:00,83.9,-4.0,80.0,0.0,0.0,0.0,0.0,20.7,77.0,1034.9,83.9,6,1,1,0,0,85.8,80.57,94.3,74.9,44.43,99.28249999999998,15.609597730381914,-2.4,21422.43,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2024-01-09 07:00:00+01:00,91.12,-4.3,78.0,0.0,0.0,0.0,0.0,21.2,75.0,1034.8,91.12,7,1,1,0,0,83.9,85.8,111.09,77.69,56.56,98.45041666666667,15.48458152602867,-3.4,21937.76,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2024-01-09 08:00:00+01:00,125.7,-4.7,75.0,0.0,0.0,0.0,0.0,22.3,72.0,1035.1,125.7,8,1,1,0,0,91.12,83.9,121.11,81.79,64.28,98.64166666666667,15.801716105665689,-4.1000000000000005,23082.73,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336
2024-01-09 09:00:00+01:00,119.96,-4.8,71.0,0.0,0.0,0.0,0.0,23.1,72.0,1035.2,119.96,9,1,1,0,0,125.7,91.12,117.83,84.86,66.12,98.73041666666666,15.919713641505387,-4.0,23913.120000000003,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
2024-01-09 10:00:00+01:00,98.0,-4.8,69.0,0.0,0.0,0.0,0.0,23.2,71.0,1035.6,98.0,10,1,1,0,0,119.96,125.7,110.58,87.14,70.6,98.20625,15.718425026893868,-3.8,24025.92,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2024-01-09 11:00:00+01:00,90.0,-4.1,66.0,0.0,0.0,0.0,0.0,22.5,70.0,1035.9,90.0,11,1,1,0,0,98.0,119.96,103.0,89.13,78.8,97.66458333333333,15.769956571075895,-3.1999999999999997,23307.750000000004,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2024-01-09 12:00:00+01:00,78.8,-3.0,58.0,0.0,0.0,0.0,0.0,23.7,70.0,1036.0,78.8,12,1,1,0,0,90.0,98.0,84.9,88.66,99.9,97.41041666666668,16.03161644706465,-2.7,24553.2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2024-01-09 13:00:00+01:00,77.78,-2.3,59.0,0.0,0.0,0.0,0.0,23.1,69.0,1035.6,77.78,13,1,1,0,0,78.8,90.0,89.56,84.81,102.5,96.91958333333332,16.45710484316234,-2.1999999999999997,23922.36,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2024-01-09 14:00:00+01:00,85.0,-1.6,58.0,0.0,0.0,0.0,0.0,22.3,67.0,1035.0,85.0,14,1,1,0,0,77.78,78.8,100.0,84.34,110.6,96.29458333333332,16.619066310603277,-1.6,23080.5,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2024-01-09 15:00:00+01:00,99.9,-1.1,59.0,0.0,0.0,0.0,0.0,21.7,61.0,1034.4,99.9,15,1,1,0,0,85.0,77.78,107.98,88.01,105.7,95.95791666666666,16.453065256680187,-1.3,22446.48,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2024-01-09 16:00:00+01:00,112.67,-1.1,60.0,0.0,0.0,0.0,0.0,22.6,59.0,1034.1,112.67,16,1,1,0,0,99.9,85.0,116.39,93.42,100.7,95.80291666666666,16.26870067208712,-1.2000000000000002,23370.66,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2024-01-09 17:00:00+01:00,135.69,-1.6,58.0,0.0,0.0,0.0,0.0,22.4,62.0,1033.9,135.69,17,1,1,0,0,112.67,99.9,129.15,101.77,118.93,96.07541666666667,16.894292316114214,-1.1,23159.36,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2024-01-09 18:00:00+01:00,129.25,-2.2,59.0,0.0,0.0,0.0,0.0,22.1,64.0,1034.0,129.25,18,1,1,0,0,135.69,112.67,125.08,104.85,81.3,96.24916666666667,17.223790653998048,-0.7000000000000002,22851.4,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2024-01-09 19:00:00+01:00,126.3,-2.2,59.0,0.0,0.0,0.0,0.0,21.6,64.0,1034.1,126.3,19,1,1,0,0,129.25,135.69,111.9,103.55,70.1,96.84916666666665,18.02488639936856,-0.30000000000000027,22336.56,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2024-01-09 20:00:00+01:00,108.82,-2.4,58.0,0.0,0.0,0.0,0.0,20.9,66.0,1034.2,108.82,20,1,1,0,0,126.3,129.25,100.1,100.5,66.7,97.21249999999999,18.180477883899346,-0.3999999999999999,21614.78,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2024-01-09 21:00:00+01:00,93.66,-2.7,62.0,0.0,0.0,0.0,0.0,20.0,67.0,1034.2,93.66,21,1,1,0,0,108.82,126.3,91.0,93.31,54.9,97.32333333333332,18.149038941297977,-0.5,20684.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2024-01-09 22:00:00+01:00,84.9,-3.0,66.0,0.0,0.0,0.0,0.0,19.5,67.0,1034.0,84.9,22,1,1,0,0,93.66,108.82,92.0,91.17,53.18,97.02749999999999,18.29684701989832,-0.6000000000000001,20163.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2024-01-09 23:00:00+01:00,88.0,-3.2,69.0,0.0,0.0,0.0,0.0,19.3,66.0,1033.9,88.0,23,1,1,0,0,84.9,93.66,91.49,83.86,54.9,96.88208333333334,18.35654177414128,-0.7000000000000002,19954.270000000004,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2024-01-10 00:00:00+01:00,75.54,-3.5,71.0,0.0,0.0,0.0,0.0,20.1,66.0,1033.7,75.54,0,2,1,0,0,88.0,84.9,80.95,87.02,-0.39,96.65666666666665,18.59239458036218,-0.7999999999999998,20777.370000000003,0.0,1.0,0.9749279121818236,-0.22252093395631434
2024-01-10 01:00:00+01:00,86.76,-3.7,73.0,0.0,0.0,0.0,0.0,19.8,65.0,1033.6,86.76,1,2,1,0,0,75.54,88.0,79.98,84.35,-1.61,96.93916666666667,18.378261713861438,-0.9000000000000004,20465.28,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2024-01-10 02:00:00+01:00,86.73,-3.8,74.0,0.0,0.0,0.0,0.0,19.2,67.0,1033.2,86.73,2,2,1,0,0,86.76,75.54,85.0,81.71,-1.39,97.01125,18.3327341618162,-0.7999999999999998,19837.44,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2024-01-10 03:00:00+01:00,81.22,-3.5,76.0,0.0,0.0,0.0,0.0,17.9,68.0,1032.6,81.22,3,2,1,0,0,86.73,86.76,83.42,79.0,-1.31,96.91958333333334,18.408988938338815,-0.5,18483.539999999997,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2024-01-10 04:00:00+01:00,80.48,-3.7,74.0,0.0,0.0,0.0,0.0,17.6,67.0,1032.3,80.48,4,2,1,0,0,81.22,86.73,80.57,78.47,-1.39,96.91583333333334,18.412473068350987,-0.30000000000000027,18168.48,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-01-10 05:00:00+01:00,77.9,-3.9,72.0,0.0,0.0,0.0,0.0,17.1,68.0,1032.0,77.9,5,2,1,0,0,80.48,81.22,85.8,82.1,-1.95,96.58666666666666,18.68838343362838,-0.10000000000000009,17647.2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2024-01-10 06:00:00+01:00,79.3,-3.9,71.0,0.0,0.0,0.0,0.0,16.7,65.0,1031.8,79.3,6,2,1,0,0,77.9,80.48,83.9,94.3,1.05,96.39500000000002,18.847068968294487,0.10000000000000009,17231.059999999998,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2024-01-10 07:00:00+01:00,96.0,-3.8,71.0,0.0,0.0,0.0,0.0,16.9,66.0,1032.0,96.0,7,2,1,0,0,79.3,77.9,91.12,111.09,40.63,96.59833333333331,18.813979923974273,0.5,17440.8,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2024-01-10 08:00:00+01:00,132.52,-4.0,69.0,0.0,0.0,0.0,0.0,17.4,66.0,1031.7,132.52,8,2,1,0,0,96.0,79.3,125.7,121.11,68.3,96.88250000000001,19.31741211626345,0.7000000000000002,17951.579999999998,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
2024-01-10 09:00:00+01:00,130.39,-4.0,68.0,0.0,0.0,0.0,0.0,17.3,67.0,1031.6,130.39,9,2,1,0,0,132.52,96.0,119.96,117.83,75.9,97.31708333333334,19.965605529676864,0.7999999999999998,17846.68,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2024-01-10 10:00:00+01:00,111.21,-4.1,68.0,0.0,0.0,0.0,0.0,16.6,68.0,1031.7,111.21,10,2,1,0,0,130.39,132.52,98.0,110.58,73.2,97.8675,20.166330150504013,0.7000000000000002,17126.22,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2024-01-10 11:00:00+01:00,109.13,-3.2,63.0,0.0,0.0,0.0,0.0,17.9,71.0,1031.6,109.13,11,2,1,0,0,111.21,130.39,90.0,103.0,69.2,98.66458333333333,20.219833349669386,0.8999999999999995,18465.639999999996,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2024-01-10 12:00:00+01:00,89.1,-2.2,55.0,0.0,0.0,0.0,0.0,18.7,71.0,1031.6,89.1,12,2,1,0,0,109.13,111.21,78.8,84.9,60.0,99.09375,19.88643558078451,0.7999999999999998,19290.92,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2024-01-10 13:00:00+01:00,87.45,-1.5,50.0,0.0,0.0,0.0,0.0,19.6,70.0,1031.4,87.45,13,2,1,0,0,89.1,109.13,77.78,89.56,58.86,99.49666666666667,19.5306026681131,0.7999999999999998,20215.440000000002,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2024-01-10 14:00:00+01:00,84.9,-0.9,47.0,0.0,0.0,0.0,0.0,17.4,68.0,1031.0,84.9,14,2,1,0,0,87.45,89.1,85.0,100.0,60.86,99.4925,19.533840257803575,0.7000000000000001,17939.399999999998,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2024-01-10 15:00:00+01:00,106.34,-0.3,52.0,0.0,0.0,0.0,0.0,18.7,62.0,1030.5,106.34,15,2,1,0,0,84.9,87.45,99.9,107.98,76.0,99.76083333333334,19.5838500271028,0.8,19270.35,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
2024-01-10 16:00:00+01:00,127.94,-0.4,53.0,0.0,0.0,0.0,0.0,18.5,61.0,1030.3,127.94,16,2,1,0,0,106.34,84.9,112.67,116.39,79.0,100.39708333333333,20.257932955879873,0.7000000000000001,19060.55,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2024-01-10 17:00:00+01:00,143.79,-1.1,57.0,0.0,0.0,0.0,0.0,16.6,63.0,1030.2,143.79,17,2,1,0,0,127.94,106.34,135.69,129.15,101.0,100.73458333333333,20.92787821962271,0.5,17101.320000000003,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2024-01-10 18:00:00+01:00,140.0,-2.3,67.0,0.0,0.0,0.0,0.0,13.9,69.0,1030.6,140.0,18,2,1,0,0,143.79,127.94,129.25,125.08,114.6,101.1825,21.66672348376042,-0.09999999999999964,14325.339999999998,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2024-01-10 19:00:00+01:00,132.15,-2.7,68.0,0.0,0.0,0.0,0.0,12.8,68.0,1031.4,132.15,19,2,1,0,0,140.0,143.79,126.3,111.9,100.0,101.42625,21.992044176592895,-0.5,13201.920000000002,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2024-01-10 20:00:00+01:00,120.0,-2.9,68.0,0.0,0.0,0.0,0.0,13.0,71.0,1031.7,120.0,20,2,1,0,0,132.15,140.0,108.82,100.1,73.23,101.89208333333333,22.27209093465284,-0.5,13412.1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-01-10 21:00:00+01:00,97.3,-3.3,69.0,0.0,0.0,0.0,0.0,11.4,79.0,1032.1,97.3,21,2,1,0,0,120.0,132.15,93.66,91.0,67.41,102.04375,22.225941328429233,-0.5999999999999996,11765.939999999999,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2024-01-10 22:00:00+01:00,91.3,-3.8,71.0,0.0,0.0,0.0,0.0,10.1,73.0,1032.3,91.3,22,2,1,0,0,97.3,120.0,84.9,92.0,65.0,102.31041666666665,22.04899691678122,-0.7999999999999998,10426.23,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2024-01-10 23:00:00+01:00,82.31,-4.0,73.0,0.0,0.0,0.0,0.0,10.6,62.0,1032.7,82.31,23,2,1,0,0,91.3,97.3,88.0,91.49,58.12,102.07333333333334,22.239330351715843,-0.7999999999999998,10946.62,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2024-01-11 00:00:00+01:00,91.75,-4.1,75.0,0.0,0.0,0.0,0.0,10.6,66.0,1033.0,91.75,0,3,1,0,0,82.31,91.3,75.54,80.95,57.3,102.74875000000002,21.636447372230503,-0.5999999999999996,10949.8,0.0,1.0,0.43388373911755823,-0.900968867902419
2024-01-11 01:00:00+01:00,88.59,-4.3,77.0,0.0,0.0,0.0,0.0,9.4,67.0,1033.3,88.59,1,3,1,0,0,91.75,82.31,86.76,79.98,50.46,102.82499999999999,21.580803869461622,-0.5999999999999996,9713.02,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2024-01-11 02:00:00+01:00,87.25,-4.6,80.0,0.0,0.0,0.0,0.0,9.5,61.0,1033.6,87.25,2,3,1,0,0,88.59,91.75,86.73,85.0,40.0,102.84666666666665,21.564196910754475,-0.7999999999999998,9819.199999999999,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2024-01-11 03:00:00+01:00,82.38,-4.7,85.0,0.0,0.0,0.0,0.0,8.2,49.0,1033.7,82.38,3,3,1,0,0,87.25,88.59,81.22,83.42,25.48,102.895,21.514859576783007,-1.2000000000000002,8476.34,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419
2024-01-11 04:00:00+01:00,81.2,-4.8,86.0,0.0,0.0,0.0,0.0,8.1,45.0,1033.9,81.2,4,3,1,0,0,82.38,87.25,80.48,80.57,35.0,102.925,21.48272349344114,-1.0999999999999996,8374.59,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2024-01-11 05:00:00+01:00,79.6,-4.8,87.0,0.0,0.0,0.0,0.0,8.0,36.0,1034.0,79.6,5,3,1,0,0,81.2,82.38,77.9,85.8,57.73,102.99583333333334,21.399263481162794,-0.8999999999999999,8272.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2024-01-11 06:00:00+01:00,90.0,-4.8,89.0,0.0,0.0,0.0,0.0,8.2,29.0,1034.0,90.0,6,3,1,0,0,79.6,81.2,79.3,83.9,72.65,103.44166666666668,20.99169994704246,-0.8999999999999999,8478.8,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2024-01-11 07:00:00+01:00,116.87,-4.7,89.0,0.0,0.0,0.0,0.0,9.1,34.0,1034.6,116.87,7,3,1,0,0,90.0,79.6,96.0,91.12,85.02,104.31125000000002,21.102006150765668,-0.9000000000000004,9414.859999999999,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2024-01-11 08:00:00+01:00,141.0,-4.5,89.0,0.0,0.0,0.0,0.0,8.7,38.0,1034.8,141.0,8,3,1,0,0,116.87,90.0,132.52,125.7,91.47,104.66458333333333,21.658527586383624,-0.5,9002.759999999998,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
2024-01-11 09:00:00+01:00,129.16,-4.1,88.0,0.0,0.0,0.0,7.0,8.2,41.0,1035.0,129.16,9,3,1,0,0,141.0,116.87,130.39,119.96,94.2,104.61333333333333,21.59637362205016,-0.09999999999999964,8487.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
2024-01-11 10:00:00+01:00,113.65,-4.6,91.0,0.0,0.0,0.0,22.0,9.9,46.0,1034.8,113.65,10,3,1,0,0,129.16,141.0,111.21,98.0,91.61,104.71499999999999,21.634487765361136,-0.5,10244.52,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2024-01-11 11:00:00+01:00,106.48,-2.3,87.0,0.0,0.0,0.0,10.0,5.4,48.0,1035.1,106.48,11,3,1,0,0,113.65,129.16,109.13,90.0,90.03,104.60458333333334,21.617731043544094,0.9000000000000004,5589.54,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
2024-01-11 12:00:00+01:00,99.38,-0.4,78.0,0.0,0.0,0.0,5.0,2.3,309.0,1035.4,99.38,12,3,1,0,0,106.48,113.65,89.1,78.8,86.28,105.03291666666667,21.397892720132845,1.8000000000000003,2381.42,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2024-01-11 13:00:00+01:00,99.0,1.6,71.0,0.0,0.0,0.0,50.0,0.4,270.0,1035.4,99.0,13,3,1,0,0,99.38,106.48,87.45,77.78,85.96,105.51416666666667,21.11323959585263,3.1,414.1600000000001,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
2024-01-11 14:00:00+01:00,105.98,3.2,67.0,0.0,0.0,0.0,79.0,2.1,329.0,1035.1,105.98,14,3,1,0,0,99.0,99.38,84.9,85.0,92.11,106.3925,20.651815637624455,4.1000000000000005,2173.71,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2024-01-11 15:00:00+01:00,117.31,1.5,91.0,0.0,0.0,0.0,100.0,5.1,231.0,1034.8,117.31,15,3,1,0,0,105.98,99.0,106.34,99.9,98.62,106.84958333333333,20.771654071409767,1.8,5277.48,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
