timestamp,price,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m,wind_direction_10m,pressure_msl,hour,day_of_week,is_holiday,hour_sin,hour_cos,price_lag_1,price_lag_2,price_lag_24,price_lag_48,price_lag_168
2024-01-07 23:00:00+00:00,87.03,-3.6,85.0,0.0,0.0,0.0,0.0,18.5,33.0,1029.4,23,6,0,-0.25881904510252157,0.9659258262890681,83.86,91.17,84.08,82.25,0.1
2024-01-08 00:00:00+00:00,84.3,-4.0,87.0,0.0,0.0,0.0,8.0,18.1,31.0,1029.7,0,0,0,0.0,1.0,87.03,83.86,79.82,80.2,0.01
2024-01-08 01:00:00+00:00,81.69,-4.0,86.0,0.0,0.0,0.0,12.0,19.3,33.0,1029.8,1,0,0,0.25881904510252074,0.9659258262890683,84.3,87.03,76.76,76.13,0.0
2024-01-08 02:00:00+00:00,78.97,-4.4,84.0,0.0,0.0,0.0,89.0,20.7,39.0,1029.9,2,0,0,0.49999999999999994,0.8660254037844387,81.69,84.3,73.46,73.01,0.0
2024-01-08 03:00:00+00:00,78.46,-4.0,76.0,0.0,0.0,0.0,98.0,22.4,42.0,1029.8,3,0,0,0.7071067811865475,0.7071067811865476,78.97,81.69,71.86,73.01,0.0
2024-01-08 04:00:00+00:00,82.1,-4.0,72.0,0.0,0.0,0.0,100.0,22.9,45.0,1030.2,4,0,0,0.8660254037844386,0.5000000000000001,78.46,78.97,72.08,74.59,0.0
2024-01-08 05:00:00+00:00,94.3,-3.9,72.0,0.0,0.0,0.0,81.0,19.4,35.0,1030.3,5,0,0,0.9659258262890683,0.25881904510252074,82.1,78.46,74.9,75.1,0.0
2024-01-08 06:00:00+00:00,111.08,-3.6,72.0,0.0,0.0,0.0,100.0,19.8,37.0,1030.4,6,0,0,1.0,6.123233995736766e-17,94.3,82.1,77.69,81.39,0.0
2024-01-08 07:00:00+00:00,121.11,-3.0,72.0,0.0,0.0,0.0,100.0,18.7,34.0,1030.2,7,0,0,0.9659258262890683,-0.25881904510252063,111.08,94.3,81.79,88.4,0.0
2024-01-08 08:00:00+00:00,117.83,-3.0,75.0,0.0,0.0,0.0,82.0,20.0,34.0,1030.4,8,0,0,0.8660254037844387,-0.49999999999999983,121.11,111.08,84.86,92.23,0.04
2024-01-08 09:00:00+00:00,110.59,-2.4,75.0,0.0,0.0,0.0,47.0,18.9,40.0,1030.5,9,0,0,0.7071067811865476,-0.7071067811865475,117.83,121.11,87.14,97.3,0.06
2024-01-08 10:00:00+00:00,103.0,-1.6,69.0,0.0,0.0,0.0,99.0,25.0,50.0,1030.4,10,0,0,0.49999999999999994,-0.8660254037844387,110.59,117.83,89.13,100.42,0.54
2024-01-08 11:00:00+00:00,95.46,-1.5,66.0,0.0,0.0,0.0,100.0,26.0,56.0,1030.2,11,0,0,0.258819045102521,-0.9659258262890682,103.0,110.59,88.66,99.16,2.24
2024-01-08 12:00:00+00:00,94.58,-1.2,68.0,0.0,0.0,0.0,100.0,23.4,56.0,1029.8,12,0,0,1.2246467991473532e-16,-1.0,95.46,103.0,84.81,92.2,2.0
2024-01-08 13:00:00+00:00,100.0,-1.2,64.0,0.0,0.0,0.0,100.0,24.2,57.0,1029.7,13,0,0,-0.2588190451025208,-0.9659258262890683,94.58,95.46,84.34,92.11,1.35
2024-01-08 14:00:00+00:00,107.98,-1.1,59.0,0.0,0.0,0.0,100.0,23.9,56.0,1029.5,14,0,0,-0.4999999999999998,-0.8660254037844388,100.0,94.58,88.01,90.42,4.13
2024-01-08 15:00:00+00:00,116.81,-1.2,56.0,0.0,0.0,0.0,99.0,20.7,55.0,1029.6,15,0,0,-0.7071067811865471,-0.7071067811865479,107.98,100.0,93.42,91.33,27.96
2024-01-08 16:00:00+00:00,129.19,-2.2,61.0,0.0,0.0,0.0,97.0,17.5,53.0,1030.0,16,0,0,-0.8660254037844384,-0.5000000000000004,116.81,107.98,101.77,104.41,50.37
2024-01-08 17:00:00+00:00,129.99,-2.8,54.0,0.0,0.0,0.0,100.0,20.6,63.0,1030.5,17,0,0,-0.9659258262890683,-0.25881904510252063,129.19,116.81,104.85,103.63,53.76
2024-01-08 18:00:00+00:00,121.85,-3.2,55.0,0.0,0.0,0.0,100.0,20.8,62.0,1030.9,18,0,0,-1.0,-1.8369701987210297e-16,129.99,129.19,103.55,99.0,56.77
2024-01-08 19:00:00+00:00,114.16,-3.5,57.0,0.0,0.0,0.0,95.0,21.1,63.0,1031.1,19,0,0,-0.9659258262890684,0.2588190451025203,121.85,129.99,100.5,92.14,51.4
2024-01-08 20:00:00+00:00,102.48,-4.2,58.0,0.0,0.0,0.0,0.0,21.1,65.0,1031.0,20,0,0,-0.8660254037844386,0.5000000000000001,114.16,121.85,93.31,88.0,35.39
2024-01-08 21:00:00+00:00,99.75,-4.4,57.0,0.0,0.0,0.0,37.0,19.7,66.0,1031.3,21,0,0,-0.7071067811865477,0.7071067811865474,102.48,114.16,91.17,86.57,40.74
2024-01-08 22:00:00+00:00,91.49,-4.7,57.0,0.0,0.0,0.0,21.0,18.4,64.0,1031.4,22,0,0,-0.5000000000000004,0.8660254037844384,99.75,102.48,83.86,79.87,35.55
2024-01-08 23:00:00+00:00,84.51,-4.8,58.0,0.0,0.0,0.0,0.0,18.2,60.0,1031.5,23,0,0,-0.25881904510252157,0.9659258262890681,91.49,99.75,87.03,84.08,23.92
2024-01-09 00:00:00+00:00,83.29,-5.0,59.0,0.0,0.0,0.0,0.0,19.2,60.0,1031.5,0,1,0,0.0,1.0,84.51,91.49,84.3,79.82,17.7
2024-01-09 01:00:00+00:00,85.0,-4.8,63.0,0.0,0.0,0.0,0.0,19.5,67.0,1031.4,1,1,0,0.25881904510252074,0.9659258262890683,83.29,84.51,81.69,76.76,12.39
2024-01-09 02:00:00+00:00,83.89,-4.9,64.0,0.0,0.0,0.0,0.0,19.2,67.0,1031.5,2,1,0,0.49999999999999994,0.8660254037844387,85.0,83.29,78.97,73.46,7.35
2024-01-09 03:00:00+00:00,82.45,-5.1,64.0,0.0,0.0,0.0,0.0,19.0,65.0,1031.3,3,1,0,0.7071067811865475,0.7071067811865476,83.89,85.0,78.46,71.86,4.19
2024-01-09 04:00:00+00:00,88.29,-5.2,63.0,0.0,0.0,0.0,0.0,19.0,65.0,1031.0,4,1,0,0.8660254037844386,0.5000000000000001,82.45,83.89,82.1,72.08,4.75
2024-01-09 05:00:00+00:00,99.83,-5.4,63.0,0.0,0.0,0.0,0.0,19.8,65.0,1030.9,5,1,0,0.9659258262890683,0.25881904510252074,88.29,82.45,94.3,74.9,31.59
2024-01-09 06:00:00+00:00,112.16,-5.6,64.0,0.0,0.0,0.0,0.0,19.0,65.0,1031.2,6,1,0,1.0,6.123233995736766e-17,99.83,88.29,111.08,77.69,49.96
2024-01-09 07:00:00+00:00,130.5,-5.6,64.0,0.0,0.0,0.0,0.0,18.5,66.0,1031.2,7,1,0,0.9659258262890683,-0.25881904510252063,112.16,99.83,121.11,81.79,58.46
2024-01-09 08:00:00+00:00,120.69,-5.7,64.0,0.0,0.0,0.0,0.0,18.8,64.0,1031.5,8,1,0,0.8660254037844387,-0.49999999999999983,130.5,112.16,117.83,84.86,59.05
2024-01-09 09:00:00+00:00,109.08,-4.8,60.0,0.0,0.0,0.0,0.0,16.7,57.0,1031.7,9,1,0,0.7071067811865476,-0.7071067811865475,120.69,130.5,110.59,87.14,68.65
2024-01-09 10:00:00+00:00,102.1,-3.7,54.0,0.0,0.0,0.0,0.0,20.1,57.0,1031.8,10,1,0,0.49999999999999994,-0.8660254037844387,109.08,120.69,103.0,89.13,74.18
2024-01-09 11:00:00+00:00,92.22,-2.4,47.0,0.0,0.0,0.0,0.0,20.1,57.0,1031.4,11,1,0,0.258819045102521,-0.9659258262890682,102.1,109.08,95.46,88.66,65.02
2024-01-09 12:00:00+00:00,92.11,-1.4,42.0,0.0,0.0,0.0,0.0,20.4,54.0,1030.8,12,1,0,1.2246467991473532e-16,-1.0,92.22,102.1,94.58,84.81,64.71
2024-01-09 13:00:00+00:00,101.19,-0.9,46.0,0.0,0.0,0.0,0.0,20.7,59.0,1029.9,13,1,0,-0.2588190451025208,-0.9659258262890683,92.11,92.22,100.0,84.34,66.74
2024-01-09 14:00:00+00:00,112.35,-0.8,44.0,0.0,0.0,0.0,0.0,21.4,54.0,1029.5,14,1,0,-0.4999999999999998,-0.8660254037844388,101.19,92.11,107.98,88.01,64.43
2024-01-09 15:00:00+00:00,122.38,-1.5,45.0,0.0,0.0,0.0,0.0,20.8,56.0,1029.5,15,1,0,-0.7071067811865471,-0.7071067811865479,112.35,101.19,116.81,93.42,65.04
2024-01-09 16:00:00+00:00,137.1,-2.7,47.0,0.0,0.0,0.0,0.0,20.8,62.0,1029.6,16,1,0,-0.8660254037844384,-0.5000000000000004,122.38,112.35,129.19,101.77,73.85
2024-01-09 17:00:00+00:00,136.7,-3.2,46.0,0.0,0.0,0.0,0.0,20.1,63.0,1030.1,17,1,0,-0.9659258262890683,-0.25881904510252063,137.1,122.38,129.99,104.85,66.62
2024-01-09 18:00:00+00:00,129.74,-3.7,45.0,0.0,0.0,0.0,0.0,19.2,64.0,1030.2,18,1,0,-1.0,-1.8369701987210297e-16,136.7,137.1,121.85,103.55,64.36
2024-01-09 19:00:00+00:00,116.34,-4.1,44.0,0.0,0.0,0.0,0.0,17.7,63.0,1030.3,19,1,0,-0.9659258262890684,0.2588190451025203,129.74,136.7,114.16,100.5,60.0
2024-01-09 20:00:00+00:00,105.57,-4.3,44.0,0.0,0.0,0.0,0.0,16.6,66.0,1030.2,20,1,0,-0.8660254037844386,0.5000000000000001,116.34,129.74,102.48,93.31,49.5
2024-01-09 21:00:00+00:00,98.4,-4.6,44.0,0.0,0.0,0.0,0.0,16.3,65.0,1030.3,21,1,0,-0.7071067811865477,0.7071067811865474,105.57,116.34,99.75,91.17,44.19
2024-01-09 22:00:00+00:00,93.69,-5.0,46.0,0.0,0.0,0.0,0.0,15.1,65.0,1030.3,22,1,0,-0.5000000000000004,0.8660254037844384,98.4,105.57,91.49,83.86,26.83
2024-01-09 23:00:00+00:00,83.0,-5.4,48.0,0.0,0.0,0.0,0.0,14.5,63.0,1030.4,23,1,0,-0.25881904510252157,0.9659258262890681,93.69,98.4,84.51,87.03,0.0
2024-01-10 00:00:00+00:00,86.76,-5.8,49.0,0.0,0.0,0.0,0.0,13.8,62.0,1030.3,0,2,0,0.0,1.0,83.0,93.69,83.29,84.3,0.0
2024-01-10 01:00:00+00:00,86.73,-5.6,56.0,0.0,0.0,0.0,0.0,13.0,62.0,1029.6,1,2,0,0.25881904510252074,0.9659258262890683,86.76,83.0,85.0,81.69,0.0
2024-01-10 02:00:00+00:00,84.06,-5.8,57.0,0.0,0.0,0.0,0.0,12.9,63.0,1029.6,2,2,0,0.49999999999999994,0.8660254037844387,86.73,86.76,83.89,78.97,0.0
2024-01-10 03:00:00+00:00,84.18,-5.9,58.0,0.0,0.0,0.0,0.0,12.2,66.0,1029.2,3,2,0,0.7071067811865475,0.7071067811865476,84.06,86.73,82.45,78.46,0.0
2024-01-10 04:00:00+00:00,84.64,-6.1,58.0,0.0,0.0,0.0,0.0,11.9,65.0,1028.9,4,2,0,0.8660254037844386,0.5000000000000001,84.18,84.06,88.29,82.1,0.0
2024-01-10 05:00:00+00:00,99.03,-6.2,57.0,0.0,0.0,0.0,0.0,11.4,66.0,1029.1,5,2,0,0.9659258262890683,0.25881904510252074,84.64,84.18,99.83,94.3,2.58
2024-01-10 06:00:00+00:00,115.35,-6.1,56.0,0.0,0.0,0.0,0.0,11.8,63.0,1029.1,6,2,0,1.0,6.123233995736766e-17,99.03,84.64,112.16,111.08,40.8
2024-01-10 07:00:00+00:00,138.09,-5.8,54.0,0.0,0.0,0.0,0.0,13.6,58.0,1028.8,7,2,0,0.9659258262890683,-0.25881904510252063,115.35,99.03,130.5,121.11,62.56
2024-01-10 08:00:00+00:00,130.39,-5.7,52.0,0.0,0.0,0.0,4.0,12.7,65.0,1028.8,8,2,0,0.8660254037844387,-0.49999999999999983,138.09,115.35,120.69,117.83,67.39
2024-01-10 09:00:00+00:00,116.31,-4.5,46.0,0.0,0.0,0.0,4.0,11.8,63.0,1028.9,9,2,0,0.7071067811865476,-0.7071067811865475,130.39,138.09,109.08,110.59,62.92
2024-01-10 10:00:00+00:00,109.13,-3.0,41.0,0.0,0.0,0.0,11.0,12.7,65.0,1028.9,10,2,0,0.49999999999999994,-0.8660254037844387,116.31,130.39,102.1,103.0,58.84
2024-01-10 11:00:00+00:00,99.0,-1.6,36.0,0.0,0.0,0.0,56.0,12.6,66.0,1028.7,11,2,0,0.258819045102521,-0.9659258262890682,109.13,116.31,92.22,95.46,55.94
2024-01-10 12:00:00+00:00,98.8,-0.6,34.0,0.0,0.0,0.0,87.0,12.1,63.0,1028.3,12,2,0,1.2246467991473532e-16,-1.0,99.0,109.13,92.11,94.58,56.18
2024-01-10 13:00:00+00:00,102.38,-0.9,51.0,0.0,0.0,0.0,51.0,11.7,72.0,1027.8,13,2,0,-0.2588190451025208,-0.9659258262890683,98.8,99.0,101.19,100.0,60.91
2024-01-10 14:00:00+00:00,117.49,-0.8,51.0,0.0,0.0,0.0,41.0,12.5,72.0,1027.7,14,2,0,-0.4999999999999998,-0.8660254037844388,102.38,98.8,112.35,107.98,68.72
2024-01-10 15:00:00+00:00,132.23,-1.3,53.0,0.0,0.0,0.0,42.0,10.5,74.0,1028.1,15,2,0,-0.7071067811865471,-0.7071067811865479,117.49,102.38,122.38,116.81,71.56
2024-01-10 16:00:00+00:00,143.79,-3.2,60.0,0.0,0.0,0.0,18.0,9.1,72.0,1028.6,16,2,0,-0.8660254037844384,-0.5000000000000004,132.23,117.49,137.1,129.19,85.72
2024-01-10 17:00:00+00:00,140.0,-3.9,61.0,0.0,0.0,0.0,1.0,10.1,73.0,1029.1,17,2,0,-0.9659258262890683,-0.25881904510252063,143.79,132.23,136.7,129.99,92.38
2024-01-10 18:00:00+00:00,132.15,-4.5,64.0,0.0,0.0,0.0,56.0,9.8,73.0,1029.4,18,2,0,-1.0,-1.8369701987210297e-16,140.0,143.79,129.74,121.85,86.07
2024-01-10 19:00:00+00:00,120.0,-4.9,66.0,0.0,0.0,0.0,1.0,9.3,74.0,1030.0,19,2,0,-0.9659258262890684,0.2588190451025203,132.15,140.0,116.34,114.16,73.23
2024-01-10 20:00:00+00:00,106.73,-5.3,69.0,0.0,0.0,0.0,10.0,8.7,66.0,1030.2,20,2,0,-0.8660254037844386,0.5000000000000001,120.0,132.15,105.57,102.48,67.41
2024-01-10 21:00:00+00:00,99.6,-5.2,69.0,0.0,0.0,0.0,59.0,8.1,69.0,1030.6,21,2,0,-0.7071067811865477,0.7071067811865474,106.73,120.0,98.4,99.75,65.0
2024-01-10 22:00:00+00:00,90.93,-4.7,67.0,0.0,0.0,0.0,86.0,8.8,55.0,1030.7,22,2,0,-0.5000000000000004,0.8660254037844384,99.6,106.73,93.69,91.49,58.12
2024-01-10 23:00:00+00:00,91.75,-4.6,68.0,0.0,0.0,0.0,67.0,9.7,51.0,1031.2,23,2,0,-0.25881904510252157,0.9659258262890681,90.93,99.6,83.0,84.51,57.3
2024-01-11 00:00:00+00:00,88.59,-4.8,69.0,0.0,0.0,0.0,35.0,9.5,53.0,1031.7,0,3,0,0.0,1.0,91.75,90.93,86.76,83.29,50.46
2024-01-11 01:00:00+00:00,87.25,-5.5,74.0,0.0,0.0,0.0,0.0,8.8,55.0,1031.9,1,3,0,0.25881904510252074,0.9659258262890683,88.59,91.75,86.73,85.0,40.0
2024-01-11 02:00:00+00:00,82.38,-5.7,73.0,0.0,0.0,0.0,0.0,9.7,51.0,1032.4,2,3,0,0.49999999999999994,0.8660254037844387,87.25,88.59,84.06,83.89,25.48
2024-01-11 03:00:00+00:00,80.72,-5.8,72.0,0.0,0.0,0.0,0.0,8.5,54.0,1032.6,3,3,0,0.7071067811865475,0.7071067811865476,82.38,87.25,84.18,82.45,35.0
2024-01-11 04:00:00+00:00,85.65,-5.9,73.0,0.0,0.0,0.0,0.0,8.2,49.0,1032.4,4,3,0,0.8660254037844386,0.5000000000000001,80.72,82.38,84.64,88.29,57.73
2024-01-11 05:00:00+00:00,97.88,-6.1,74.0,0.0,0.0,0.0,0.0,8.8,35.0,1032.7,5,3,0,0.9659258262890683,0.25881904510252074,85.65,80.72,99.03,99.83,72.65
2024-01-11 06:00:00+00:00,116.87,-6.0,74.0,0.0,0.0,0.0,0.0,11.3,31.0,1033.3,6,3,0,1.0,6.123233995736766e-17,97.88,85.65,115.35,112.16,85.02
2024-01-11 07:00:00+00:00,141.0,-6.0,74.0,0.0,0.0,0.0,0.0,12.1,37.0,1034.0,7,3,0,0.9659258262890683,-0.25881904510252063,116.87,97.88,138.09,130.5,91.47
2024-01-11 08:00:00+00:00,129.16,-6.3,76.0,0.0,0.0,0.0,0.0,10.7,42.0,1033.9,8,3,0,0.8660254037844387,-0.49999999999999983,141.0,116.87,130.39,120.69,94.2
2024-01-11 09:00:00+00:00,113.65,-5.2,69.0,0.0,0.0,0.0,0.0,11.6,36.0,1034.2,9,3,0,0.7071067811865476,-0.7071067811865475,129.16,141.0,116.31,109.08,91.59
2024-01-11 10:00:00+00:00,106.48,-3.7,60.0,0.0,0.0,0.0,0.0,10.5,41.0,1034.5,10,3,0,0.49999999999999994,-0.8660254037844387,113.65,129.16,109.13,102.1,90.0
2024-01-11 11:00:00+00:00,99.38,-2.0,53.0,0.0,0.0,0.0,0.0,9.5,29.0,1034.5,11,3,0,0.258819045102521,-0.9659258262890682,106.48,113.65,99.0,92.22,86.26
2024-01-11 12:00:00+00:00,99.0,-0.7,48.0,0.0,0.0,0.0,2.0,13.9,21.0,1034.7,12,3,0,1.2246467991473532e-16,-1.0,99.38,106.48,98.8,92.11,85.96
2024-01-11 13:00:00+00:00,105.98,-0.4,60.0,0.0,0.0,0.0,0.0,12.0,21.0,1035.0,13,3,0,-0.2588190451025208,-0.9659258262890683,99.0,99.38,102.38,101.19,92.11
2024-01-11 14:00:00+00:00,115.38,0.1,58.0,0.0,0.0,0.0,1.0,12.9,13.0,1034.8,14,3,0,-0.4999999999999998,-0.8660254037844388,105.98,99.0,117.49,112.35,98.62
2024-01-11 15:00:00+00:00,118.57,-0.4,61.0,0.0,0.0,0.0,37.0,12.8,11.0,1035.1,15,3,0,-0.7071067811865471,-0.7071067811865479,115.38,105.98,132.23,122.38,101.93
2024-01-11 16:00:00+00:00,136.43,-2.3,78.0,0.0,0.0,0.0,82.0,10.2,10.0,1035.1,16,3,0,-0.8660254037844384,-0.5000000000000004,118.57,115.38,143.79,137.1,121.22
2024-01-11 17:00:00+00:00,136.7,-1.6,87.0,0.0,0.0,0.0,100.0,8.2,23.0,1035.1,17,3,0,-0.9659258262890683,-0.25881904510252063,136.43,118.57,140.0,136.7,129.28
2024-01-11 18:00:00+00:00,132.31,-0.8,90.0,0.0,0.0,0.0,100.0,4.6,39.0,1035.0,18,3,0,-1.0,-1.8369701987210297e-16,136.7,136.43,132.15,129.74,110.95
2024-01-11 19:00:00+00:00,117.9,-0.6,92.0,0.0,0.0,0.0,100.0,5.6,40.0,1034.9,19,3,0,-0.9659258262890684,0.2588190451025203,132.31,136.7,120.0,116.34,96.94
2024-01-11 20:00:00+00:00,107.19,-0.4,92.0,0.0,0.0,0.0,100.0,4.2,329.0,1034.8,20,3,0,-0.8660254037844386,0.5000000000000001,117.9,132.31,106.73,105.57,88.5
2024-01-11 21:00:00+00:00,100.0,-0.5,93.0,0.0,0.0,0.0,100.0,2.6,236.0,1034.6,21,3,0,-0.7071067811865477,0.7071067811865474,107.19,117.9,99.6,98.4,85.07
2024-01-11 22:00:00+00:00,91.22,-0.6,94.0,0.0,0.0,0.0,100.0,3.8,253.0,1034.6,22,3,0,-0.5000000000000004,0.8660254037844384,100.0,107.19,90.93,93.69,87.67
2024-01-11 23:00:00+00:00,87.92,-0.6,94.0,0.0,0.0,0.0,100.0,4.0,275.0,1034.5,23,3,0,-0.25881904510252157,0.9659258262890681,91.22,100.0,91.75,83.0,86.08
2024-01-12 00:00:00+00:00,85.54,-0.4,95.0,0.0,0.0,0.0,100.0,4.0,275.0,1034.3,0,4,0,0.0,1.0,87.92,91.22,88.59,86.76,80.51
2024-01-12 01:00:00+00:00,84.86,-0.2,95.0,0.0,0.0,0.0,100.0,5.6,315.0,1034.6,1,4,0,0.25881904510252074,0.9659258262890683,85.54,87.92,87.25,86.73,77.01
2024-01-12 02:00:00+00:00,82.07,0.3,95.0,0.0,0.0,0.0,100.0,7.6,352.0,1034.8,2,4,0,0.49999999999999994,0.8660254037844387,84.86,85.54,82.38,84.06,71.7
2024-01-12 03:00:00+00:00,82.21,0.3,96.0,0.0,0.0,0.0,100.0,7.2,18.0,1034.6,3,4,0,0.7071067811865475,0.7071067811865476,82.07,84.86,80.72,84.18,66.34
2024-01-12 04:00:00+00:00,83.17,-0.1,97.0,0.0,0.0,0.0,100.0,6.2,36.0,1034.3,4,4,0,0.8660254037844386,0.5000000000000001,82.21,82.07,85.65,84.64,71.42
2024-01-12 05:00:00+00:00,88.96,-0.7,99.0,0.0,0.0,0.0,100.0,5.6,50.0,1034.2,5,4,0,0.9659258262890683,0.25881904510252074,83.17,82.21,97.88,99.03,77.3
2024-01-12 06:00:00+00:00,118.3,-1.1,99.0,0.0,0.0,0.0,100.0,5.6,45.0,1034.4,6,4,0,1.0,6.123233995736766e-17,88.96,83.17,116.87,115.35,87.6
2024-01-12 07:00:00+00:00,140.74,-1.2,99.0,0.0,0.0,0.0,100.0,6.1,50.0,1034.4,7,4,0,0.9659258262890683,-0.25881904510252063,118.3,88.96,141.0,138.09,90.14
2024-01-12 08:00:00+00:00,134.96,-0.7,96.0,0.0,0.0,0.0,85.0,8.6,57.0,1034.5,8,4,0,0.8660254037844387,-0.49999999999999983,140.74,118.3,129.16,130.39,95.12
2024-01-12 09:00:00+00:00,122.01,0.6,89.0,0.0,0.0,0.0,96.0,8.9,76.0,1034.8,9,4,0,0.7071067811865476,-0.7071067811865475,134.96,140.74,113.65,116.31,96.32
2024-01-12 10:00:00+00:00,114.73,2.4,80.0,0.0,0.0,0.0,100.0,8.6,88.0,1034.6,10,4,0,0.49999999999999994,-0.8660254037844387,122.01,134.96,106.48,109.13,98.23
2024-01-12 11:00:00+00:00,106.98,3.0,78.0,0.0,0.0,0.0,92.0,2.6,56.0,1034.4,11,4,0,0.258819045102521,-0.9659258262890682,114.73,122.01,99.38,99.0,92.4
2024-01-12 12:00:00+00:00,103.08,3.5,76.0,0.0,0.0,0.0,78.0,2.9,360.0,1034.1,12,4,0,1.2246467991473532e-16,-1.0,106.98,114.73,99.0,98.8,91.92
2024-01-12 13:00:00+00:00,104.54,2.8,83.0,0.0,0.0,0.0,81.0,3.4,342.0,1033.9,13,4,0,-0.2588190451025208,-0.9659258262890683,103.08,106.98,105.98,102.38,96.87
2024-01-12 14:00:00+00:00,110.0,3.0,83.0,0.0,0.0,0.0,73.0,2.8,310.0,1033.4,14,4,0,-0.4999999999999998,-0.8660254037844388,104.54,103.08,115.38,117.49,100.46
2024-01-12 15:00:00+00:00,120.0,2.6,88.0,0.0,0.0,0.0,46.0,3.5,294.0,1033.1,15,4,0,-0.7071067811865471,-0.7071067811865479,110.0,104.54,118.57,132.23,103.33
2024-01-12 16:00:00+00:00,127.5,-0.2,95.0,0.0,0.0,0.0,70.0,8.6,292.0,1033.1,16,4,0,-0.8660254037844384,-0.5000000000000004,120.0,110.0,136.43,143.79,107.65
2024-01-12 17:00:00+00:00,126.0,0.2,96.0,0.0,0.0,0.0,100.0,5.1,274.0,1032.9,17,4,0,-0.9659258262890683,-0.25881904510252063,127.5,120.0,136.7,140.0,108.58
2024-01-12 18:00:00+00:00,119.47,0.9,96.0,0.0,0.0,0.0,100.0,5.1,266.0,1032.7,18,4,0,-1.0,-1.8369701987210297e-16,126.0,127.5,132.31,132.15,104.15
2024-01-12 19:00:00+00:00,111.01,1.2,96.0,0.0,0.0,0.0,100.0,6.1,267.0,1032.4,19,4,0,-0.9659258262890684,0.2588190451025203,119.47,126.0,117.9,120.0,100.28
2024-01-12 20:00:00+00:00,104.73,1.2,96.0,0.0,0.0,0.0,100.0,6.2,249.0,1032.0,20,4,0,-0.8660254037844386,0.5000000000000001,111.01,119.47,107.19,106.73,94.29
2024-01-12 21:00:00+00:00,101.03,1.2,97.0,0.0,0.0,0.0,100.0,6.0,245.0,1031.7,21,4,0,-0.7071067811865477,0.7071067811865474,104.73,111.01,100.0,99.6,94.92
2024-01-12 22:00:00+00:00,93.02,1.2,97.0,0.0,0.0,0.0,100.0,4.7,247.0,1031.3,22,4,0,-0.5000000000000004,0.8660254037844384,101.03,104.73,91.22,90.93,86.8
2024-01-12 23:00:00+00:00,90.0,1.2,97.0,0.0,0.0,0.0,100.0,4.3,228.0,1030.8,23,4,0,-0.25881904510252157,0.9659258262890681,93.02,101.03,87.92,91.75,82.25
2024-01-13 00:00:00+00:00,87.49,1.3,97.0,0.1,0.1,0.0,100.0,5.9,227.0,1030.5,0,5,0,0.0,1.0,90.0,93.02,85.54,88.59,80.2
2024-01-13 01:00:00+00:00,82.0,1.1,95.0,0.0,0.0,0.0,100.0,8.9,230.0,1030.3,1,5,0,0.25881904510252074,0.9659258262890683,87.49,90.0,84.86,87.25,76.13
2024-01-13 02:00:00+00:00,78.47,0.9,96.0,0.0,0.0,0.0,100.0,10.5,229.0,1029.8,2,5,0,0.49999999999999994,0.8660254037844387,82.0,87.49,82.07,82.38,73.01
2024-01-13 03:00:00+00:00,75.0,1.0,95.0,0.0,0.0,0.0,100.0,11.8,232.0,1029.2,3,5,0,0.7071067811865475,0.7071067811865476,78.47,82.0,82.21,80.72,73.01
2024-01-13 04:00:00+00:00,74.96,1.1,95.0,0.0,0.0,0.0,100.0,12.8,232.0,1028.4,4,5,0,0.8660254037844386,0.5000000000000001,75.0,78.47,83.17,85.65,74.59
2024-01-13 05:00:00+00:00,78.2,1.2,93.0,0.0,0.0,0.0,100.0,14.0,226.0,1027.7,5,5,0,0.9659258262890683,0.25881904510252074,74.96,75.0,88.96,97.88,75.1
2024-01-13 06:00:00+00:00,88.32,1.2,92.0,0.0,0.0,0.0,100.0,15.1,230.0,1027.4,6,5,0,1.0,6.123233995736766e-17,78.2,74.96,118.3,116.87,81.39
2024-01-13 07:00:00+00:00,98.28,1.2,91.0,0.0,0.0,0.0,100.0,14.8,231.0,1027.2,7,5,0,0.9659258262890683,-0.25881904510252063,88.32,78.2,140.74,141.0,88.4
2024-01-13 08:00:00+00:00,107.8,1.4,90.0,0.0,0.0,0.0,100.0,15.9,231.0,1026.3,8,5,0,0.8660254037844387,-0.49999999999999983,98.28,88.32,134.96,129.16,92.23
2024-01-13 09:00:00+00:00,101.64,1.9,88.0,0.0,0.0,0.0,100.0,18.1,235.0,1025.9,9,5,0,0.7071067811865476,-0.7071067811865475,107.8,98.28,122.01,113.65,97.3
2024-01-13 10:00:00+00:00,99.12,2.4,87.0,0.0,0.0,0.0,100.0,18.1,239.0,1025.7,10,5,0,0.49999999999999994,-0.8660254037844387,101.64,107.8,114.73,106.48,100.42
2024-01-13 11:00:00+00:00,75.99,2.5,87.0,0.0,0.0,0.0,100.0,18.7,236.0,1025.2,11,5,0,0.258819045102521,-0.9659258262890682,99.12,101.64,106.98,99.38,99.16
2024-01-13 12:00:00+00:00,74.77,3.0,85.0,0.0,0.0,0.0,100.0,19.3,233.0,1024.3,12,5,0,1.2246467991473532e-16,-1.0,75.99,99.12,103.08,99.0,92.2
